0.0002716	-4.72607e-11	-4997.6	-95.9848	4997.6	95.9848	95.9848	-4997.6	-95.9848	4997.6	
0.0002772	-4.94048e-11	-4997.5	-97.9838	4997.5	97.9838	97.9839	-4997.5	-97.9838	4997.5	
0.0002828	-5.16363e-11	-4997.4	-99.9828	4997.4	99.9828	99.9829	-4997.4	-99.9828	4997.4	
0.0002884	-5.43951e-11	-4997.29	-101.982	4997.29	101.982	101.982	-4997.29	-101.982	4997.29	
0.000294	-5.66915e-11	-4997.19	-103.981	4997.19	103.981	103.981	-4997.19	-103.981	4997.19	
0.0002996	-5.89062e-11	-4997.08	-105.98	4997.08	105.98	105.98	-4997.08	-105.98	4997.08	
0.0003052	-6.11493e-11	-4996.97	-107.978	4996.97	107.978	107.978	-4996.97	-107.978	4996.97	
0.0003108	-6.34406e-11	-4996.86	-109.977	4996.86	109.977	109.977	-4996.86	-109.977	4996.86	
0.0003164	-6.57383e-11	-4996.75	-111.976	4996.75	111.976	111.976	-4996.75	-111.976	4996.75	
0.000322	-6.80815e-11	-4996.63	-113.975	4996.63	113.975	113.975	-4996.63	-113.975	4996.63	
0.0003276	-7.02139e-11	-4996.52	-115.973	4996.52	115.973	115.973	-4996.52	-115.973	4996.52	
0.0003332	-7.22143e-11	-4996.4	-117.972	4996.4	117.972	117.972	-4996.4	-117.972	4996.4	
0.0003388	-7.37909e-11	-4996.28	-119.97	4996.28	119.97	119.97	-4996.28	-119.97	4996.28	
0.0003444	-7.60371e-11	-4996.15	-121.969	4996.15	121.969	121.969	-4996.15	-121.969	4996.15	
0.00035	-7.84308e-11	-4996.03	-123.967	4996.03	123.967	123.967	-4996.03	-123.967	4996.03	
0.0003556	-8.06303e-11	-4995.9	-125.966	4995.9	125.966	125.966	-4995.9	-125.966	4995.9	
0.0003612	-8.22022e-11	-4995.77	-127.964	4995.77	127.964	127.964	-4995.77	-127.964	4995.77	
0.0003668	-8.39169e-11	-4995.64	-129.962	4995.64	129.962	129.963	-4995.64	-129.962	4995.64	
0.0003724	-8.51896e-11	-4995.51	-131.961	4995.51	131.961	131.961	-4995.51	-131.961	4995.51	
0.000378	-8.66939e-11	-4995.37	-133.959	4995.37	133.959	133.959	-4995.37	-133.959	4995.37	
0.0003836	-8.78193e-11	-4995.23	-135.957	4995.23	135.957	135.957	-4995.23	-135.957	4995.23	
0.0003892	-8.97081e-11	-4995.1	-137.955	4995.1	137.955	137.955	-4995.1	-137.955	4995.1	
0.0003948	-9.15593e-11	-4994.95	-139.953	4994.95	139.953	139.953	-4994.95	-139.953	4994.95	
0.0004004	-9.27841e-11	-4994.81	-141.951	4994.81	141.951	141.951	-4994.81	-141.951	4994.81	
0.000406	-9.3806e-11	-4994.67	-143.949	4994.67	143.949	143.949	-4994.67	-143.949	4994.67	
0.0004116	-9.48058e-11	-4994.52	-145.947	4994.52	145.947	145.947	-4994.52	-145.947	4994.52	
0.0004172	-9.48303e-11	-4994.37	-147.945	4994.37	147.945	147.945	-4994.37	-147.945	4994.37	
0.0004228	-9.43703e-11	-4994.22	-149.942	4994.22	149.942	149.943	-4994.22	-149.942	4994.22	
0.0004284	-9.31277e-11	-4994.06	-151.94	4994.06	151.94	151.94	-4994.06	-151.94	4994.06	
0.000434	-9.20211e-11	-4993.91	-153.938	4993.91	153.938	153.938	-4993.91	-153.938	4993.91	
0.0004396	-8.98153e-11	-4993.75	-155.935	4993.75	155.935	155.935	-4993.75	-155.935	4993.75	
0.0004452	-8.76442e-11	-4993.59	-157.933	4993.59	157.933	157.933	-4993.59	-157.933	4993.59	
0.0004508	-8.50616e-11	-4993.43	-159.93	4993.43	159.93	159.93	-4993.43	-159.93	4993.43	
0.0004564	-8.15355e-11	-4993.27	-161.928	4993.27	161.928	161.928	-4993.27	-161.928	4993.27	
0.000462	-7.80855e-11	-4993.1	-163.925	4993.1	163.925	163.925	-4993.1	-163.925	4993.1	
0.0004676	-7.38049e-11	-4992.94	-165.922	4992.94	165.922	165.922	-4992.94	-165.922	4992.94	
0.0004732	-6.93438e-11	-4992.77	-167.919	4992.77	167.919	167.919	-4992.77	-167.919	4992.77	
0.0004788	-6.40816e-11	-4992.6	-169.916	4992.6	169.916	169.917	-4992.6	-169.916	4992.6	
0.0004844	-5.82482e-11	-4992.42	-171.914	4992.42	171.914	171.914	-4992.42	-171.914	4992.42	
0.00049	-5.21237e-11	-4992.25	-173.91	4992.25	173.91	173.911	-4992.25	-173.91	4992.25	
0.0004956	-4.56348e-11	-4992.07	-175.907	4992.07	175.907	175.907	-4992.07	-175.907	4992.07	
0.0005012	-3.80262e-11	-4991.89	-177.904	4991.89	177.904	177.904	-4991.89	-177.904	4991.89	
0.0005068	-2.95301e-11	-4991.71	-179.901	4991.71	179.901	179.901	-4991.71	-179.901	4991.71	
0.000512401	-2.01833e-11	-4991.53	-181.898	4991.53	181.898	181.898	-4991.53	-181.898	4991.53	
0.000518001	-1.09369e-11	-4991.34	-183.894	4991.34	183.894	183.894	-4991.34	-183.894	4991.34	
0.000523601	-9.74437e-13	-4991.15	-185.891	4991.15	185.891	185.891	-4991.15	-185.891	4991.15	
